publication_number,grant_year,high_impact,dataset_split
US-11158117-B2,2021,0,Train
US-11158118-B2,2021,1,Train
US-11158121-B1,2021,1,Train
US-11158122-B2,2021,0,Train
US-11158203-B2,2021,0,Train
US-11158204-B2,2021,1,Train
US-11158286-B2,2021,1,Train
US-11158295-B2,2021,0,Train
US-11158297-B2,2021,0,Train
US-11158302-B1,2021,1,Train
US-11158303-B2,2021,0,Train
US-11158304-B2,2021,0,Train
US-11158306-B2,2021,0,Train
US-11158307-B1,2021,1,Train
US-11158310-B2,2021,0,Train
US-11158312-B2,2021,0,Train
US-11158318-B2,2021,0,Train
US-11158327-B2,2021,0,Train
US-11158329-B2,2021,0,Train
US-11158349-B2,2021,0,Train
US-11158374-B2,2021,0,Train
US-11158397-B2,2021,0,Train
US-11158398-B2,2021,0,Train
US-11158400-B2,2021,0,Train
US-11158402-B2,2021,0,Train
US-11158406-B2,2021,0,Train
US-11158412-B1,2021,1,Train
US-11158417-B1,2021,0,Train
US-11158418-B2,2021,1,Train
US-11158426-B1,2021,1,Train
US-11158731-B2,2021,0,Train
US-11158781-B2,2021,0,Train
US-11158782-B2,2021,0,Train
US-11158793-B2,2021,0,Train
US-11159018-B2,2021,0,Train
US-11159168-B2,2021,0,Train
US-11159306-B2,2021,0,Train
US-11159371-B1,2021,0,Train
US-11159387-B1,2021,1,Train
US-11159388-B2,2021,0,Train
US-11159401-B2,2021,0,Train
US-11159430-B2,2021,0,Train
US-11159446-B2,2021,0,Train
US-11159447-B2,2021,0,Train
US-11159457-B2,2021,1,Train
US-11159459-B2,2021,0,Train
US-11159469-B2,2021,1,Train
US-11159547-B2,2021,0,Train
US-11159551-B2,2021,0,Train
US-11159553-B2,2021,0,Train
US-11159556-B2,2021,1,Train
US-11159559-B2,2021,1,Train
US-11159560-B1,2021,1,Train
US-11159565-B2,2021,0,Train
US-11159567-B2,2021,0,Train
US-11159628-B1,2021,1,Train
US-11159629-B2,2021,0,Train
US-11159677-B1,2021,0,Train
US-11159679-B2,2021,0,Train
US-11159698-B2,2021,0,Train
US-11159715-B1,2021,1,Train
US-11159717-B2,2021,0,Train
US-11159733-B2,2021,0,Train
US-11159763-B2,2021,0,Train
US-11159772-B2,2021,0,Train
US-11159789-B2,2021,0,Train
US-11159790-B2,2021,0,Train
US-11159943-B2,2021,1,Train
US-11160500-B2,2021,0,Train
US-11160510-B2,2021,0,Train
US-11161011-B2,2021,1,Train
US-11161189-B2,2021,0,Train
US-11161241-B2,2021,1,Train
US-11161244-B2,2021,0,Train
US-11161464-B2,2021,0,Train
US-11161518-B2,2021,1,Train
US-11161857-B2,2021,0,Train
US-11162447-B2,2021,0,Train
US-11162774-B2,2021,0,Train
US-11162802-B2,2021,0,Train
US-11162847-B2,2021,0,Train
US-11162888-B2,2021,0,Train
US-11162902-B2,2021,0,Train
US-11163084-B1,2021,0,Train
US-11163269-B2,2021,0,Train
US-11163270-B2,2021,0,Train
US-11163277-B2,2021,1,Train
US-11163282-B2,2021,0,Train
US-11163283-B2,2021,0,Train
US-11163305-B2,2021,0,Train
US-11163316-B2,2021,0,Train
US-11163321-B1,2021,0,Train
US-11163378-B2,2021,0,Train
US-11163443-B2,2021,0,Train
US-11163453-B2,2021,0,Train
US-11163530-B2,2021,0,Train
US-11163532-B2,2021,0,Train
US-11163533-B2,2021,0,Train
US-11163535-B1,2021,0,Train
US-11163537-B1,2021,0,Train
US-11163539-B2,2021,0,Train
US-11163544-B2,2021,0,Train
US-11163545-B2,2021,0,Train
US-11163554-B2,2021,0,Train
US-11163560-B1,2021,0,Train
US-11163592-B2,2021,0,Train
US-11163610-B2,2021,0,Train
US-11163615-B2,2021,0,Train
US-11163617-B2,2021,0,Train
US-11163620-B2,2021,0,Train
US-11163621-B1,2021,1,Train
US-11163626-B2,2021,0,Train
US-11163628-B2,2021,0,Train
US-11163633-B2,2021,0,Train
US-11163663-B2,2021,0,Train
US-11163686-B2,2021,0,Train
US-11163707-B2,2021,0,Train
US-11163713-B2,2021,0,Train
US-11163714-B2,2021,0,Train
US-11163740-B2,2021,0,Train
US-11163747-B2,2021,0,Train
US-11163761-B2,2021,0,Train
US-11163763-B2,2021,0,Train
US-11163778-B2,2021,0,Train
US-11163801-B2,2021,0,Train
US-11163806-B2,2021,0,Train
US-11163810-B2,2021,1,Train
US-11163836-B2,2021,0,Train
US-11163837-B2,2021,0,Train
US-11163843-B1,2021,1,Train
US-11163844-B2,2021,0,Train
US-11163845-B2,2021,0,Train
US-11163853-B2,2021,0,Train
US-11163860-B2,2021,0,Train
US-11163861-B2,2021,0,Train
US-11163881-B2,2021,0,Train
US-11163889-B2,2021,0,Train
US-11163928-B2,2021,0,Train
US-11163934-B2,2021,0,Train
US-11163940-B2,2021,0,Train
US-11163944-B2,2021,0,Train
US-11163947-B2,2021,0,Train
US-11163953-B2,2021,0,Train
US-11163956-B1,2021,1,Train
US-11163962-B2,2021,0,Train
US-11163964-B2,2021,0,Train
US-11163986-B2,2021,1,Train
US-11163987-B2,2021,0,Train
US-11163989-B2,2021,1,Train
US-11163991-B2,2021,0,Train
US-11164000-B2,2021,1,Train
US-11164003-B2,2021,1,Train
US-11164004-B2,2021,0,Train
US-11164014-B1,2021,1,Train
US-11164016-B2,2021,0,Train
US-11164021-B2,2021,0,Train
US-11164025-B2,2021,0,Train
US-11164027-B2,2021,0,Train
US-11164028-B2,2021,0,Train
US-11164039-B2,2021,0,Train
US-11164040-B2,2021,0,Train
US-11164042-B2,2021,0,Train
US-11164043-B2,2021,0,Train
US-11164044-B2,2021,0,Train
US-11164045-B2,2021,1,Train
US-11164046-B1,2021,1,Train
US-11164048-B2,2021,0,Train
US-11164049-B2,2021,0,Train
US-11164065-B2,2021,1,Train
US-11164066-B1,2021,1,Train
US-11164067-B2,2021,1,Train
US-11164068-B1,2021,1,Train
US-11164069-B1,2021,1,Train
US-11164070-B2,2021,0,Train
US-11164071-B2,2021,1,Train
US-11164072-B2,2021,0,Train
US-11164073-B2,2021,0,Train
US-11164074-B2,2021,0,Train
US-11164075-B2,2021,0,Train
US-11164076-B2,2021,0,Train
US-11164077-B2,2021,0,Train
US-11164078-B2,2021,0,Train
US-11164079-B2,2021,1,Train
US-11164080-B2,2021,0,Train
US-11164081-B2,2021,0,Train
US-11164082-B2,2021,0,Train
US-11164083-B2,2021,0,Train
US-11164084-B1,2021,0,Train
US-11164085-B2,2021,1,Train
US-11164086-B2,2021,0,Train
US-11164087-B2,2021,0,Train
US-11164088-B2,2021,0,Train
US-11164089-B2,2021,0,Train
US-11164090-B1,2021,1,Train
US-11164091-B1,2021,0,Train
US-11164092-B2,2021,0,Train
US-11164093-B1,2021,1,Train
US-11164094-B2,2021,0,Train
US-11164095-B2,2021,0,Train
US-11164096-B1,2021,0,Train
US-11164097-B2,2021,0,Train
US-11164098-B2,2021,0,Train
US-11164099-B2,2021,0,Train
US-11164100-B2,2021,0,Train
US-11164101-B2,2021,0,Train
US-11164102-B2,2021,0,Train
US-11164103-B2,2021,1,Train
US-11164104-B2,2021,1,Train
US-11164105-B2,2021,0,Train
US-11164106-B2,2021,0,Train
US-11164107-B1,2021,1,Train
US-11164108-B2,2021,1,Train
US-11164109-B2,2021,1,Train
US-11164111-B2,2021,0,Train
US-11164112-B2,2021,0,Train
US-11164118-B1,2021,0,Train
US-11164132-B2,2021,0,Train
US-11164137-B2,2021,0,Train
US-11164153-B1,2021,0,Train
US-11164155-B2,2021,0,Train
US-11164199-B2,2021,1,Train
US-11164210-B2,2021,0,Train
US-11164232-B1,2021,1,Train
US-11164236-B1,2021,0,Train
US-11164238-B1,2021,0,Train
US-11164245-B1,2021,1,Train
US-11164259-B2,2021,0,Train
US-11164267-B2,2021,0,Train
US-11164281-B2,2021,0,Train
US-11164289-B1,2021,1,Train
US-11164295-B2,2021,0,Train
US-11164306-B2,2021,0,Train
US-11164315-B2,2021,0,Train
US-11164317-B2,2021,0,Train
US-11164319-B2,2021,1,Train
US-11164326-B2,2021,0,Train
US-11164333-B2,2021,0,Train
US-11164335-B2,2021,0,Train
US-11164336-B2,2021,0,Train
US-11164340-B2,2021,1,Train
US-11164342-B2,2021,0,Train
US-11164344-B2,2021,0,Train
US-11164391-B1,2021,1,Train
US-11164438-B2,2021,0,Train
US-11164465-B2,2021,0,Train
US-11164478-B2,2021,1,Train
US-11164564-B2,2021,0,Train
US-11164565-B2,2021,0,Train
US-11164573-B2,2021,0,Train
US-11164574-B2,2021,0,Train
US-11164575-B2,2021,0,Train
US-11164580-B2,2021,1,Train
US-11164586-B2,2021,0,Train
US-11164594-B2,2021,0,Train
US-11164628-B2,2021,0,Train
US-11164632-B2,2021,0,Train
US-11164656-B2,2021,0,Train
US-11164658-B2,2021,0,Train
US-11164661-B2,2021,0,Train
US-11164669-B1,2021,1,Train
US-11164676-B2,2021,0,Train
US-11164677-B1,2021,0,Train
US-11164678-B2,2021,0,Train
US-11164908-B2,2021,0,Train
US-11165009-B2,2021,0,Train
US-11165428-B1,2021,1,Train
US-11165429-B2,2021,0,Train
US-11165508-B2,2021,0,Train
US-11165559-B2,2021,0,Train
US-11165561-B2,2021,0,Train
US-11165597-B1,2021,1,Train
US-11165646-B1,2021,0,Train
US-11165656-B2,2021,0,Train
US-11165657-B2,2021,0,Train
US-11165658-B2,2021,0,Train
US-11165670-B2,2021,0,Train
US-11165679-B2,2021,0,Train
US-11165720-B2,2021,0,Train
US-11165723-B2,2021,0,Train
US-11165730-B2,2021,1,Train
US-11165731-B1,2021,1,Train
US-11165735-B1,2021,0,Train
US-11165741-B2,2021,1,Train
US-11165781-B2,2021,1,Train
US-11165790-B2,2021,0,Train
US-11165793-B2,2021,0,Train
US-11165799-B2,2021,1,Train
US-11165800-B2,2021,1,Train
US-11165802-B2,2021,0,Train
US-11165806-B2,2021,0,Train
US-11165807-B2,2021,0,Train
US-11165813-B2,2021,0,Train
US-11165819-B2,2021,0,Train
US-11165821-B2,2021,0,Train
US-11165848-B1,2021,1,Train
US-11165883-B2,2021,0,Train
US-11165915-B2,2021,0,Train
US-11165930-B2,2021,0,Train
US-11165948-B2,2021,0,Train
US-11165952-B2,2021,0,Train
US-11165954-B1,2021,1,Train
US-11165989-B2,2021,0,Train
US-11166014-B2,2021,0,Train
US-11166027-B2,2021,0,Train
US-11166032-B2,2021,0,Train
US-11166041-B2,2021,0,Train
US-11166053-B2,2021,0,Train
US-11166066-B2,2021,0,Train
US-11166069-B1,2021,0,Train
US-11166075-B1,2021,1,Train
US-11166076-B2,2021,0,Train
US-11166086-B1,2021,1,Train
US-11166419-B2,2021,0,Train
US-11166512-B2,2021,0,Train
US-11166678-B2,2021,0,Train
US-11166695-B2,2021,0,Train
US-11166764-B2,2021,1,Train
US-11167152-B2,2021,1,Train
US-11167214-B1,2021,1,Train
US-11167592-B2,2021,0,Train
US-11168558-B2,2021,0,Train
US-11168564-B2,2021,1,Train
US-11169222-B2,2021,0,Train
US-11169235-B2,2021,0,Train
US-11169239-B2,2021,1,Train
US-11169263-B2,2021,1,Train
US-11169287-B2,2021,0,Train
US-11169288-B1,2021,1,Train
US-11169496-B2,2021,0,Train
US-11169497-B2,2021,0,Train
US-11169498-B2,2021,0,Train
US-11169502-B2,2021,0,Train
US-11169506-B2,2021,1,Train
US-11169511-B2,2021,0,Train
US-11169514-B2,2021,1,Train
US-11169515-B2,2021,0,Train
US-11169531-B2,2021,1,Train
US-11169532-B2,2021,0,Train
US-11169603-B2,2021,0,Train
US-11169677-B1,2021,0,Train
US-11169742-B2,2021,0,Train
US-11169748-B2,2021,0,Train
US-11169778-B2,2021,0,Train
US-11169780-B2,2021,1,Train
US-11169782-B2,2021,0,Train
US-11169786-B2,2021,1,Train
US-11169788-B2,2021,1,Train
US-11169798-B1,2021,1,Train
US-11169799-B2,2021,0,Train
US-11169801-B2,2021,1,Train
US-11169803-B2,2021,0,Train
US-11169826-B2,2021,0,Train
US-11169865-B2,2021,0,Train
US-11169899-B2,2021,0,Train
US-11169906-B2,2021,0,Train
US-11169908-B1,2021,1,Train
US-11169912-B2,2021,0,Train
US-11169930-B2,2021,1,Train
US-11169956-B2,2021,0,Train
US-11169957-B2,2021,0,Train
US-11170004-B2,2021,0,Train
US-11170005-B2,2021,0,Train
US-11170006-B2,2021,1,Train
US-11170016-B2,2021,1,Train
US-11170028-B2,2021,0,Train
US-11170032-B2,2021,1,Train
US-11170035-B2,2021,1,Train
US-11170045-B2,2021,0,Train
US-11170055-B2,2021,0,Train
US-11170069-B2,2021,0,Train
US-11170082-B2,2021,0,Train
US-11170102-B1,2021,0,Train
US-11170104-B1,2021,1,Train
US-11170137-B1,2021,1,Train
US-11170140-B2,2021,0,Train
US-11170141-B2,2021,0,Train
US-11170158-B2,2021,1,Train
US-11170160-B2,2021,0,Train
US-11170166-B2,2021,1,Train
US-11170169-B2,2021,1,Train
US-11170174-B2,2021,0,Train
US-11170175-B1,2021,1,Train
US-11170176-B2,2021,0,Train
US-11170184-B2,2021,0,Train
US-11170199-B1,2021,0,Train
US-11170200-B2,2021,0,Train
US-11170201-B2,2021,0,Train
US-11170210-B2,2021,0,Train
US-11170214-B2,2021,0,Train
US-11170217-B2,2021,0,Train
US-11170219-B2,2021,0,Train
US-11170224-B2,2021,1,Train
US-11170233-B2,2021,0,Train
US-11170239-B2,2021,0,Train
US-11170246-B2,2021,0,Train
US-11170249-B2,2021,0,Train
US-11170255-B2,2021,0,Train
US-11170256-B2,2021,1,Train
US-11170257-B2,2021,0,Train
US-11170258-B2,2021,0,Train
US-11170259-B2,2021,0,Train
US-11170260-B2,2021,1,Train
US-11170262-B2,2021,0,Train
US-11170263-B2,2021,0,Train
US-11170264-B2,2021,1,Train
US-11170269-B2,2021,0,Train
US-11170270-B2,2021,0,Train
US-11170285-B2,2021,0,Train
US-11170286-B2,2021,1,Train
US-11170287-B2,2021,0,Train
US-11170288-B2,2021,0,Train
US-11170289-B1,2021,1,Train
US-11170290-B2,2021,1,Train
US-11170291-B2,2021,0,Train
US-11170292-B2,2021,1,Train
US-11170293-B2,2021,1,Train
US-11170294-B2,2021,1,Train
US-11170295-B1,2021,1,Train
US-11170296-B2,2021,1,Train
US-11170297-B2,2021,0,Train
US-11170298-B2,2021,0,Train
US-11170299-B2,2021,1,Train
US-11170300-B2,2021,1,Train
US-11170301-B2,2021,0,Train
US-11170302-B2,2021,1,Train
US-11170303-B1,2021,0,Train
US-11170304-B1,2021,1,Train
US-11170305-B2,2021,0,Train
US-11170306-B2,2021,0,Train
US-11170307-B1,2021,1,Train
US-11170308-B2,2021,0,Train
US-11170309-B1,2021,1,Train
US-11170310-B2,2021,0,Train
US-11170311-B2,2021,0,Train
US-11170312-B2,2021,0,Train
US-11170313-B2,2021,0,Train
US-11170314-B2,2021,0,Train
US-11170315-B2,2021,0,Train
US-11170316-B2,2021,0,Train
US-11170317-B2,2021,1,Train
US-11170318-B2,2021,1,Train
US-11170319-B2,2021,0,Train
US-11170320-B2,2021,0,Train
US-11170321-B2,2021,0,Train
US-11170322-B2,2021,0,Train
US-11170331-B2,2021,0,Train
US-11170334-B1,2021,1,Train
US-11170335-B2,2021,0,Train
US-11170336-B2,2021,1,Train
US-11170375-B1,2021,1,Train
US-11170391-B2,2021,0,Train
US-11170395-B2,2021,0,Train
US-11170413-B1,2021,0,Train
US-11170424-B1,2021,0,Train
US-11170431-B2,2021,0,Train
US-11170432-B2,2021,0,Train
US-11170433-B2,2021,0,Train
US-11170436-B2,2021,0,Train
US-11170448-B2,2021,1,Train
US-11170450-B1,2021,1,Train
US-11170453-B2,2021,0,Train
US-11170469-B2,2021,0,Train
US-11170488-B2,2021,0,Train
US-11170499-B2,2021,1,Train
US-11170501-B2,2021,0,Train
US-11170502-B2,2021,0,Train
US-11170503-B2,2021,0,Train
US-11170504-B2,2021,0,Train
US-11170508-B2,2021,1,Train
US-11170525-B2,2021,0,Train
US-11170534-B2,2021,0,Train
US-11170536-B2,2021,0,Train
US-11170543-B2,2021,1,Train
US-11170544-B2,2021,0,Train
US-11170545-B2,2021,0,Train
US-11170551-B1,2021,1,Train
US-11170559-B2,2021,1,Train
US-11170567-B2,2021,0,Train
US-11170568-B2,2021,0,Train
US-11170585-B2,2021,0,Train
US-11170626-B2,2021,0,Train
US-11170646-B2,2021,0,Train
US-11170660-B2,2021,0,Train
US-11170662-B2,2021,1,Train
US-11170765-B2,2021,0,Train
US-11170770-B2,2021,0,Train
US-11170775-B2,2021,0,Train
US-11170778-B2,2021,0,Train
US-11170784-B2,2021,1,Train
US-11170786-B1,2021,1,Train
US-11170788-B2,2021,0,Train
US-11170789-B2,2021,1,Train
US-11170793-B2,2021,0,Train
US-11170846-B2,2021,0,Train
US-11170872-B2,2021,0,Train
US-11170887-B2,2021,0,Train
US-11170889-B2,2021,0,Train
US-11170891-B2,2021,0,Train
US-11170897-B2,2021,0,Train
US-11170898-B2,2021,0,Train
US-11170899-B2,2021,0,Train
US-11171115-B2,2021,1,Train
US-11171225-B2,2021,1,Train
US-11171400-B2,2021,1,Train
US-11171498-B2,2021,1,Train
US-11171778-B2,2021,0,Train
US-11171798-B2,2021,0,Train
US-11171838-B2,2021,0,Train
US-11171839-B2,2021,0,Train
US-11171876-B2,2021,0,Train
US-11171904-B1,2021,0,Train
US-11171929-B2,2021,0,Train
US-11171938-B2,2021,0,Train
US-11171946-B2,2021,0,Train
US-11171975-B2,2021,1,Train
US-11171976-B2,2021,0,Train
US-11171977-B2,2021,0,Train
US-11171986-B2,2021,0,Train
US-11172050-B1,2021,1,Train
US-11172063-B2,2021,0,Train
US-11172168-B2,2021,0,Train
US-11172210-B2,2021,0,Train
US-11172266-B2,2021,0,Train
US-11172271-B1,2021,1,Train
US-11172324-B2,2021,0,Train
US-11172328-B2,2021,1,Train
US-11172329-B2,2021,1,Train
US-11172347-B2,2021,1,Train
US-11172381-B2,2021,0,Train
US-11172818-B1,2021,1,Train
US-11172868-B2,2021,0,Train
US-11172873-B2,2021,1,Train
US-11172902-B2,2021,0,Train
US-11172911-B2,2021,0,Train
US-11173118-B2,2021,1,Train
US-11173362-B2,2021,0,Train
US-11173396-B2,2021,0,Train
US-11173397-B2,2021,0,Train
US-11173599-B2,2021,1,Train
US-11173610-B2,2021,1,Train
US-11173613-B2,2021,0,Train
US-11173666-B2,2021,0,Train
US-11174499-B2,2021,0,Train
US-11174512-B2,2021,0,Train
US-11174522-B2,2021,1,Train
US-11174545-B2,2021,0,Train
US-11174728-B2,2021,0,Train
US-11175083-B2,2021,0,Train
US-11175137-B2,2021,0,Train
US-11175149-B2,2021,0,Train
US-11175365-B2,2021,0,Train
US-11175424-B2,2021,0,Train
US-11175642-B2,2021,0,Train
US-11175650-B2,2021,0,Train
US-11175652-B2,2021,0,Train
US-11175653-B2,2021,1,Train
US-11175743-B2,2021,1,Train
US-11175745-B2,2021,0,Train
US-11175754-B2,2021,0,Train
US-11175789-B2,2021,0,Train
US-11175792-B2,2021,0,Train
US-11175806-B1,2021,1,Train
US-11175807-B1,2021,0,Train
US-11175808-B2,2021,0,Train
US-11175829-B2,2021,1,Train
US-11175838-B2,2021,0,Train
US-11175844-B1,2021,1,Train
US-11175863-B2,2021,0,Train
US-11175876-B1,2021,1,Train
US-11175892-B2,2021,0,Train
US-11175898-B2,2021,0,Train
US-11175907-B2,2021,0,Train
US-11175908-B2,2021,0,Train
US-11175911-B2,2021,0,Train
US-11175919-B1,2021,1,Train
US-11175945-B2,2021,0,Train
US-11175946-B2,2021,0,Train
US-11175951-B2,2021,0,Train
US-11175953-B2,2021,0,Train
US-11175958-B2,2021,0,Train
US-11175959-B2,2021,0,Train
US-11175967-B2,2021,1,Train
US-11175971-B1,2021,1,Train
US-11175976-B2,2021,0,Train
US-11176015-B2,2021,1,Train
US-11176019-B2,2021,0,Train
US-11176027-B1,2021,1,Train
US-11176043-B2,2021,0,Train
US-11176066-B2,2021,0,Train
US-11176082-B2,2021,0,Train
US-11176095-B2,2021,0,Train
US-11176128-B2,2021,0,Train
US-11176147-B2,2021,0,Train
US-11176150-B2,2021,0,Train
US-11176154-B1,2021,1,Train
US-11176156-B2,2021,0,Train
US-11176178-B2,2021,0,Train
US-11176188-B2,2021,0,Train
US-11176191-B2,2021,0,Train
US-11176206-B2,2021,1,Train
US-11176230-B2,2021,1,Train
US-11176231-B2,2021,0,Train
US-11176250-B2,2021,0,Train
US-11176320-B2,2021,0,Train
US-11176321-B2,2021,0,Train
US-11176324-B2,2021,1,Train
US-11176325-B2,2021,0,Train
US-11176326-B2,2021,1,Train
US-11176327-B2,2021,0,Train
US-11176328-B2,2021,0,Train
US-11176330-B2,2021,0,Train
US-11176331-B2,2021,0,Train
US-11176365-B1,2021,0,Train
US-11176368-B2,2021,0,Train
US-11176369-B2,2021,0,Train
US-11176379-B2,2021,0,Train
US-11176383-B2,2021,0,Train
US-11176384-B1,2021,1,Train
US-11176387-B2,2021,0,Train
US-11176402-B2,2021,0,Train
US-11176404-B2,2021,0,Train
US-11176405-B2,2021,0,Train
US-11176408-B2,2021,0,Train
US-11176411-B2,2021,1,Train
US-11176415-B2,2021,0,Train
US-11176416-B2,2021,0,Train
US-11176417-B2,2021,0,Train
US-11176418-B2,2021,0,Train
US-11176421-B2,2021,0,Train
US-11176422-B2,2021,0,Train
US-11176423-B2,2021,1,Train
US-11176424-B2,2021,0,Train
US-11176425-B2,2021,1,Train
US-11176429-B2,2021,0,Train
US-11176437-B2,2021,0,Train
US-11176438-B2,2021,0,Train
US-11176439-B2,2021,0,Train
US-11176441-B2,2021,0,Train
US-11176442-B1,2021,1,Train
US-11176443-B1,2021,1,Train
US-11176444-B2,2021,1,Train
US-11176445-B2,2021,0,Train
US-11176446-B2,2021,0,Train
US-11176447-B2,2021,0,Train
US-11176448-B2,2021,0,Train
US-11176449-B1,2021,1,Train
US-11176450-B2,2021,1,Train
US-11176451-B2,2021,0,Train
US-11176452-B2,2021,0,Train
US-11176453-B2,2021,0,Train
US-11176454-B2,2021,0,Train
US-11176455-B2,2021,0,Train
US-11176456-B2,2021,0,Train
US-11176457-B2,2021,0,Train
US-11176458-B2,2021,0,Train
US-11176459-B2,2021,1,Train
US-11176460-B2,2021,0,Train
US-11176461-B1,2021,1,Train
US-11176462-B1,2021,0,Train
US-11176463-B2,2021,0,Train
US-11176464-B1,2021,1,Train
US-11176465-B2,2021,1,Train
US-11176466-B2,2021,1,Train
US-11176467-B2,2021,0,Train
US-11176468-B2,2021,0,Train
US-11176469-B2,2021,0,Train
US-11176470-B2,2021,0,Train
US-11176471-B1,2021,1,Train
US-11176472-B2,2021,0,Train
US-11176473-B2,2021,0,Train
US-11176474-B2,2021,0,Train
US-11176475-B1,2021,0,Train
US-11176477-B2,2021,1,Train
US-11176478-B2,2021,0,Train
US-11176479-B2,2021,0,Train
US-11176480-B2,2021,1,Train
US-11176481-B2,2021,0,Train
US-11176482-B2,2021,0,Train
US-11176483-B1,2021,1,Train
US-11176484-B1,2021,1,Train
US-11176485-B2,2021,0,Train
US-11176486-B2,2021,0,Train
US-11176487-B2,2021,1,Train
US-11176488-B2,2021,0,Train
US-11176489-B1,2021,1,Train
US-11176490-B2,2021,0,Train
US-11176491-B2,2021,1,Train
US-11176492-B2,2021,0,Train
US-11176493-B2,2021,0,Train
US-11176495-B1,2021,1,Train
US-11176496-B2,2021,0,Train
US-11176498-B2,2021,0,Train
US-11176502-B2,2021,0,Train
US-11176505-B2,2021,0,Train
US-11176507-B2,2021,1,Train
US-11176508-B2,2021,1,Train
US-11176511-B2,2021,0,Train
US-11176531-B1,2021,1,Train
US-11176549-B2,2021,0,Train
US-11176556-B2,2021,0,Train
US-11176557-B2,2021,0,Train
US-11176568-B1,2021,0,Train
US-11176589-B2,2021,1,Train
US-11176591-B2,2021,0,Train
US-11176592-B2,2021,0,Train
US-11176598-B2,2021,1,Train
US-11176602-B2,2021,1,Train
US-11176626-B1,2021,1,Train
US-11176632-B2,2021,0,Train
US-11176642-B2,2021,0,Train
US-11176650-B2,2021,0,Train
US-11176652-B2,2021,0,Train
US-11176654-B2,2021,0,Train
US-11176656-B2,2021,0,Train
US-11176664-B2,2021,0,Train
US-11176672-B1,2021,0,Train
US-11176676-B2,2021,1,Train
US-11176680-B2,2021,0,Train
US-11176686-B2,2021,1,Train
US-11176696-B2,2021,0,Train
US-11176699-B2,2021,0,Train
US-11176704-B2,2021,0,Train
US-11176709-B2,2021,1,Train
US-11176713-B2,2021,0,Train
US-11176718-B2,2021,0,Train
US-11176731-B2,2021,1,Train
US-11176753-B1,2021,0,Train
US-11176760-B2,2021,0,Train
US-11176774-B2,2021,0,Train
US-11176793-B1,2021,0,Train
US-11176823-B2,2021,0,Train
US-11176828-B2,2021,0,Train
US-11176834-B2,2021,0,Train
US-11176927-B2,2021,0,Train
US-11176935-B2,2021,0,Train
US-11176942-B2,2021,1,Train
US-11176945-B2,2021,0,Train
US-11176947-B2,2021,0,Train
US-11176950-B2,2021,0,Train
US-11176993-B2,2021,0,Train
US-11177019-B2,2021,0,Train
US-11177022-B2,2021,0,Train
US-11177034-B2,2021,0,Train
US-11177037-B2,2021,0,Train
US-11177038-B2,2021,1,Train
US-11177039-B2,2021,1,Train
US-11177044-B2,2021,0,Train
US-11177111-B2,2021,0,Train
US-11177283-B2,2021,1,Train
US-11177428-B2,2021,0,Train
US-11177432-B2,2021,0,Train
US-11177823-B2,2021,0,Train
US-11177831-B2,2021,1,Train
US-11177890-B1,2021,0,Train
US-11177912-B2,2021,1,Train
US-11177960-B2,2021,1,Train
US-11177996-B2,2021,1,Train
US-11177998-B2,2021,0,Train
US-11178010-B2,2021,0,Train
US-11178017-B2,2021,0,Train
US-11178021-B2,2021,0,Train
US-11178022-B2,2021,0,Train
US-11178038-B1,2021,0,Train
US-11178056-B2,2021,0,Train
US-11178082-B2,2021,0,Train
US-11178096-B1,2021,0,Train
US-11178141-B2,2021,0,Train
US-11178154-B1,2021,1,Train
US-11178165-B2,2021,0,Train
US-11178170-B2,2021,1,Train
US-11178181-B2,2021,0,Train
US-11178182-B2,2021,1,Train
US-11178223-B2,2021,0,Train
US-11178248-B2,2021,0,Train
US-11178275-B2,2021,0,Train
US-11178284-B2,2021,0,Train
US-11178285-B2,2021,0,Train
US-11178348-B2,2021,0,Train
US-11178373-B2,2021,1,Train
US-11178389-B2,2021,0,Train
US-11178513-B2,2021,0,Train
US-11178529-B2,2021,1,Train
US-11178574-B2,2021,1,Train
US-11178771-B2,2021,0,Train
US-11179064-B2,2021,1,Train
US-11179066-B2,2021,1,Train
